"","sector","sector_id","year","LP","K","NET","LH","KperLH","NETperLH","dLP","dK","dNET","dKperLH","dNETperLH"
"繊維製品-1998","繊維製品",4,"1998",1551.825331,103.7,583.7420889,249164.64,416.190676172991,2342.79667010536,-0.032949378870752,0.0373324295809736,0.0624088619996437,0.0816486483462295,0.106725080764901
"繊維製品-1999","繊維製品",4,"1999",1392.503853,107.4,614.7077341,237442.79,452.319482937343,2588.8667080605,-0.108328411187299,0.0350580668392828,0.0516876690579799,0.0832452393767626,0.0998748415954589
"繊維製品-2000","繊維製品",4,"2000",1444.690029,110.2,643.8971182,208889.1,527.552658324441,3082.48308887347,0.0367913259691024,0.0257367146440499,0.046392033250755,0.153859935765396,0.174515254372102
"繊維製品-2001","繊維製品",4,"2001",1382.618897,115.3,691.9757028,186638.56,617.771590179436,3707.57094782557,-0.0439153335873703,0.0452405305561987,0.0720118844461082,0.157870107386264,0.184641461276172
"繊維製品-2002","繊維製品",4,"2002",1405.404066,119.7,740.2983714,166251.12,719.995149506361,4452.89253630291,0.0163454007351929,0.0374511852889148,0.0675024660871308,0.153125681229035,0.183176962027252
"繊維製品-2003","繊維製品",4,"2003",1493.755325,122.9,785.7304951,150526.66,816.466664443362,5219.87596815076,0.0609684486465989,0.0263824040080616,0.0595605425520418,0.125741609005308,0.158919747549289
"繊維製品-2004","繊維製品",4,"2004",1491.657715,125.7,822.6352848,142110.35,884.523892876205,5788.70775281322,-0.0014052396215023,0.0225270990242121,0.0458990970344519,0.0800634419007391,0.103435439910978
"繊維製品-2005","繊維製品",4,"2005",1518.775358,131.1,856.3816529,127714.74,1026.50641578255,6705.42533226783,0.0180162626694651,0.0420622751734525,0.0402031838548176,0.148866960496202,0.147007869177568
"繊維製品-2006","繊維製品",4,"2006",1547.484593,136,889.1302684,123833.22,1098.25134160284,7180.06257448526,0.0187264448760445,0.0366944949663983,0.0375276254432038,0.0675580178445809,0.0683911483213855
"繊維製品-2007","繊維製品",4,"2007",1579.264667,139.1,915.8937988,121088,1148.75132135307,7563.86924220402,0.0203285686045822,0.0225382131933447,0.0296566593656795,0.0449563194846583,0.0520747656569931
"繊維製品-2008","繊維製品",4,"2008",1627.447355,140.6,941.7394214,114006.76,1233.2602031669,8260.38229136588,0.0300534093457125,0.0107258804471675,0.0278281958137443,0.0709856895544876,0.0880880049210635
"繊維製品-2009","繊維製品",4,"2009",1459.746351,135.8,949.4217173,105627.94,1285.64468832773,8988.35778961513,-0.10875005898391,-0.0347357642519688,0.008124467026982,0.0415990610205723,0.084459292299524
"繊維製品-2010","繊維製品",4,"2010",1468.521727,131,956.6078605,102218.44,1281.56915718925,9358.46663772212,0.00599357848123372,-0.0359858919234446,0.00754046771697858,-0.00317506433629688,0.0403512953041254
"繊維製品-2011","繊維製品",4,"2011",1542.503723,127.9,959.4803227,97030.56,1318.14141853865,9888.4343520227,0.0491506234922436,-0.0239486146163541,0.00299825903320272,0.028137496974538,0.0550843706240958
"繊維製品-2012","繊維製品",4,"2012",1575.103239,127.2,975.077485,98920.5,1285.8810863269,9857.18314201808,0.020913928292055,-0.00548805767877525,0.0161251322662199,-0.0247785744773266,-0.00316538453233228
"繊維製品-2013","繊維製品",4,"2013",1506.219198,127.8,995.3738382,96798.66,1320.26621029671,10282.9299310548,-0.0447181501136571,0.00470589103741226,0.0206014437436322,0.0263892370559109,0.0422847897621317
"繊維製品-2014","繊維製品",4,"2014",1298.058354,128.4,1008.188304,108793.26,1180.22017172755,9267.01069533168,-0.148733094459082,0.0046838493124266,0.0127918573297618,-0.112132383449604,-0.104024375432269
"繊維製品-2015","繊維製品",4,"2015",1409.884659,118.5,996.5195557,113151.1,1047.27218736716,8806.98071605137,0.0826383247883697,-0.0802374306806746,-0.0116414768627555,-0.11951214034791,-0.0509161865299905
"繊維製品-2016","繊維製品",4,"2016",1385.419778,111.4,981.8988473,98396.17,1132.15788785275,9979.03523379009,-0.0175047163906097,-0.0617856330820024,-0.0147804676195538,0.0779365800223042,0.124941745484753
"繊維製品-2017","繊維製品",4,"2017",1457.787151,106,966.8756391,92173.95,1149.99953891528,10489.684331636,0.0509164534350504,-0.0496882333811168,-0.0154184139035012,0.0156360944751288,0.0499059139527436
"繊維製品-2018","繊維製品",4,"2018",1641.756157,101.9,953.0075754,90439.74,1126.71708255685,10537.4868990114,0.118846860387515,-0.0394471538833878,-0.0144470296968304,-0.0204533737746564,0.004546750411901
"繊維製品-2019","繊維製品",4,"2019",1682.945985,100.3,954.9368884,86099.02,1164.93776584217,11091.147011894,0.0247793238710807,-0.0158262452607891,0.00202240022620792,0.0333594980556162,0.051208143542615
"電気・ガス・水道・廃棄物処理業-1994","電気・ガス・水道・廃棄物処理業",17,"1994",13610.04228,124.4,486.3372442,107406.72,1158.2143091233,4527.99642517712,NA,NA,NA,NA,NA
"電気・ガス・水道・廃棄物処理業-1995","電気・ガス・水道・廃棄物処理業",17,"1995",13933.88156,128.9,497.4651901,109406.7,1178.17281756967,4546.93533485609,0.0235154733021758,0.0355347296400632,0.0226232831447755,0.0170853483327988,0.0041739018375111
"電気・ガス・水道・廃棄物処理業-1996","電気・ガス・水道・廃棄物処理業",17,"1996",14908.74552,137.8,519.879498,109671.87,1256.4753386625,4740.31762201192,0.0676245919159868,0.0667664486344162,0.0440714656030572,0.0643456721112283,0.0416506890798694
"電気・ガス・水道・廃棄物処理業-1997","電気・ガス・水道・廃棄物処理業",17,"1997",15504.70925,148.6,546.078523,108471.56,1369.94434301489,5034.30136894869,0.0391958119450901,0.0754547737041005,0.049165730317358,0.0864596626788661,0.0601706192921228
"電気・ガス・水道・廃棄物処理業-1998","電気・ガス・水道・廃棄物処理業",17,"1998",16043.84587,158.2,581.0108999,108244.62,1461.50450710622,5367.5730017806,0.0341815407939929,0.0626019230498951,0.0620067368382999,0.0646962759768659,0.0641010897652716
"電気・ガス・水道・廃棄物処理業-1999","電気・ガス・水道・廃棄物処理業",17,"1999",16526.85916,167.7,610.4211298,107302.3,1562.87423475545,5688.79818792328,0.0296615441544823,0.0583166134956095,0.0493795784271542,0.0670601947388274,0.0581231596703731
"電気・ガス・水道・廃棄物処理業-2000","電気・ガス・水道・廃棄物処理業",17,"2000",16658.45311,176.1,637.612409,108235.74,1627.00416701544,5890.95994539327,0.00793089657801538,0.0488753466729968,0.0435814936435053,0.0402138052047034,0.0349199521752119
"電気・ガス・水道・廃棄物処理業-2001","電気・ガス・水道・廃棄物処理業",17,"2001",17124.04301,189.5,681.7362927,108134.51,1752.44702176946,6304.5210331096,0.0275657180714575,0.0733370090203209,0.0669123261411722,0.0742727199823046,0.067848037103154
"電気・ガス・水道・廃棄物処理業-2002","電気・ガス・水道・廃棄物処理業",17,"2002",17206.76634,202.8,730.0482429,107384.5,1888.54071118271,6798.45082763341,0.00481919836252231,0.0678312471945475,0.0684677026502625,0.074791310974474,0.0754277664301899
"電気・ガス・水道・廃棄物処理業-2003","電気・ガス・水道・廃棄物処理業",17,"2003",17201.83615,214.6,772.2752502,107076.36,2004.17720587439,7212.37862587036,-0.000286567292883788,0.0565555584795696,0.0562304100655036,0.0594291850428945,0.0591040366288293
"電気・ガス・水道・廃棄物処理業-2004","電気・ガス・水道・廃棄物処理業",17,"2004",17416.46738,223.4,808.5304821,108388.8,2061.09856368924,7459.53901233338,0.0124000287859989,0.0401880564385024,0.045877352158544,0.0280055186024644,0.0336948143225051
"電気・ガス・水道・廃棄物処理業-2005","電気・ガス・水道・廃棄物処理業",17,"2005",18081.80014,238.1,835.8066508,110880,2147.36652236652,7537.93876984127,0.0374897554585285,0.0637268668577162,0.0331789270409599,0.041003094050474,0.0104551542337177
"電気・ガス・水道・廃棄物処理業-2006","電気・ガス・水道・廃棄物処理業",17,"2006",18040.03247,254.5,855.1807654,111253.68,2287.56477987964,7686.76384817114,-0.00231260075123174,0.0666100824977605,0.0229155607226144,0.0632456187884047,0.0195510970132595
"電気・ガス・水道・廃棄物処理業-2007","電気・ガス・水道・廃棄物処理業",17,"2007",16995.15961,267.6,867.6641538,112635.6,2375.80303207867,7703.28522953666,-0.0596647398322538,0.0501924922634966,0.0144918520915525,0.0378476622676711,0.00214702209572692
"電気・ガス・水道・廃棄物処理業-2008","電気・ガス・水道・廃棄物処理業",17,"2008",17636.57603,277.6,883.1653957,113856,2438.16750983699,7756.86301732012,0.0370463544408466,0.0366879003785758,0.0177077739595539,0.0259112374819797,0.00693111106295774
"電気・ガス・水道・廃棄物処理業-2009","電気・ガス・水道・廃棄物処理業",17,"2009",14264.51828,273.4,886.9050078,115385.6,2369.44644739032,7686.44447660713,-0.212199714400901,-0.0152453043428009,0.0042253886133512,-0.0285903752251198,-0.00911968226896853
"電気・ガス・水道・廃棄物処理業-2010","電気・ガス・水道・廃棄物処理業",17,"2010",15671.43987,269.9,887.6563726,114977.31,2347.41967784774,7720.27430977469,0.0940647244621982,-0.0128844042658898,0.000846817532714539,-0.00933964588856195,0.00439157591004324
"電気・ガス・水道・廃棄物処理業-2011","電気・ガス・水道・廃棄物処理業",17,"2011",13803.83295,269.5,878.5164488,115659.18,2330.12200155664,7595.7347164315,-0.126893635594115,-0.00148312967490671,-0.0103500691225182,-0.00739608808567915,-0.0162630275332916
"電気・ガス・水道・廃棄物処理業-2012","電気・ガス・水道・廃棄物処理業",17,"2012",12076.68122,274,890.0588065,114656.5,2389.74676533821,7762.82902844584,-0.133669882280953,0.0165597160390183,0.0130529040769467,0.0252667770143375,0.0217599650522668
"電気・ガス・水道・廃棄物処理業-2013","電気・ガス・水道・廃棄物処理業",17,"2013",13139.74648,280.1,909.9583777,113197.77,2474.43037084564,8038.65992854806,0.0843652977940099,0.0220185758779925,0.0221113244111883,0.0348228119334077,0.0349155604666027
"電気・ガス・水道・廃棄物処理業-2014","電気・ガス・水道・廃棄物処理業",17,"2014",14049.62863,284,918.1081922,112148.16,2532.36432947273,8186.56491733792,0.0669542442911286,0.0138275558951433,0.00891638042934595,0.0231431675902201,0.0182319921244236
"電気・ガス・水道・廃棄物処理業-2015","電気・ガス・水道・廃棄物処理業",17,"2015",13895.80704,300,939.120717,110759.31,2708.57592016418,8478.93253397841,-0.0110088205699235,0.0548082364949947,0.0226287899476985,0.0672696221307678,0.0350901755834698
"電気・ガス・水道・廃棄物処理業-2016","電気・ガス・水道・廃棄物処理業",17,"2016",13558.46956,308.2,944.930055,113170.59,2723.32237553944,8349.60792375475,-0.0245757309962205,0.026966448229814,0.00616687883073563,0.00542959046732694,-0.0153699789317514
"電気・ガス・水道・廃棄物処理業-2017","電気・ガス・水道・廃棄物処理業",17,"2017",14582.69931,312.5,943.0481445,113856.15,2744.6914373971,8282.8037352396,0.0728244354688865,0.0138555462904417,-0.00199357293826363,0.00781606315434935,-0.00803305607435512
"電気・ガス・水道・廃棄物処理業-2018","電気・ガス・水道・廃棄物処理業",17,"2018",15188.36226,318.4,939.353967,111574.9,2853.68841916954,8419.04377238967,0.0406936465054581,0.0187039847937713,-0.00392496610574522,0.03894368003309,0.0163147291335743
"電気・ガス・水道・廃棄物処理業-2019","電気・ガス・水道・廃棄物処理業",17,"2019",14967.50388,324.4,948.9588056,110225.46,2943.05870894075,8609.2523959528,-0.0146480507644906,0.0186688682710301,0.0101730196111784,0.0308370780106229,0.0223412293507703
"電気機械-1994","電気機械",13,"1994",2634.368656,1090.8,515.3498936,181022.5,6025.77027717549,2846.88308690909,NA,NA,NA,NA,NA
"電気機械-1995","電気機械",13,"1995",2957.06098,1120,529.703028,173357.94,6460.62130179904,3055.54523778951,0.115552308866132,0.0264173133177064,0.027470449956259,0.0696801718797868,0.0707333085183386
"電気機械-1996","電気機械",13,"1996",2798.63083,1214.5,549.8421114,179963,6748.60943638415,3055.30643187766,-0.0550655546087926,0.0810037841530873,0.0373146418547545,0.0436109843181107,-7.81579802211496e-05
"電気機械-1997","電気機械",13,"1997",2840.160695,1361.3,573.9776298,182208,7471.13189322093,3150.12309997366,0.0147303250176556,0.1141076560762,0.0429592562540861,0.101710038625843,0.0305616388037286
"電気機械-1998","電気機械",13,"1998",2940.58641,1534,605.6540191,167480.2,9159.29166552225,3616.27236592743,0.0347483873260757,0.119438577408774,0.0537184743654375,0.203722333741679,0.138002230698342
"電気機械-1999","電気機械",13,"1999",2872.306238,1738.9,634.4306914,164049.36,10599.858481618,3867.31585786132,-0.0234937463133136,0.125374026460822,0.0464191503242128,0.146071803633609,0.0671169274970005
"電気機械-2000","電気機械",13,"2000",3243.722646,1970.9,660.7531346,156027.52,12631.7459894255,4234.84994570189,0.121606360732523,0.125237561810425,0.0406522497002699,0.17537251801282,0.0907872059026626
"電気機械-2001","電気機械",13,"2001",3131.516658,2212.6,698.2635776,147698.4,14980.527886558,4727.63129187588,-0.0352041925995028,0.115678003402362,0.0552163523444476,0.170538048640317,0.110076397582404
"電気機械-2002","電気機械",13,"2002",3371.8994,2404.3,743.2442307,127939.76,18792.437941106,5809.32956807172,0.0739587633034837,0.0830905062817235,0.0624280497671172,0.226703334850342,0.206040878335735
"電気機械-2003","電気機械",13,"2003",3700.590076,2549.1,783.5723088,127503.99,19992.3155345962,6145.47284990846,0.0930160811664802,0.0584815547950717,0.052838647420252,0.061893424709508,0.0562505173346892
"電気機械-2004","電気機械",13,"2004",4004.932934,2671.4,815.4375255,126788.64,21069.7109772611,6431.4715064378,0.0790345478774785,0.0468623238653993,0.0398614632895331,0.0524885340075301,0.0454876734316638
"電気機械-2005","電気機械",13,"2005",4182.248715,2834,850.7307167,129294.08,21919.0236706893,6579.81182665131,0.0433222371662492,0.0590864617076212,0.0423708365909352,0.039518410058454,0.0228027849417671
"電気機械-2006","電気機械",13,"2006",4457.362772,2975.2,879.9171599,133381.56,22305.9319444157,6596.9925670385,0.0637082124364223,0.0486221223602339,0.0337321196754052,0.0174977290515521,0.00260772636672435
"電気機械-2007","電気機械",13,"2007",4695.232771,3070.5,902.4711032,135256.34,22701.3388060035,6672.30166955575,0.0519904055042613,0.0315291511585931,0.0253089045156081,0.0175712514175839,0.0113510047745962
"電気機械-2008","電気機械",13,"2008",4645.522707,3120.1,924.1203436,129397.71,24112.4823615503,7141.70554950315,-0.0106437928756371,0.0160246378024951,0.0237056340728028,0.060305745738864,0.0679867420091735
"電気機械-2009","電気機械",13,"2009",4236.699542,3017.9,914.7124471,114896.04,26266.3534791974,7961.21822040168,-0.0921193408234657,-0.0333038273192905,-0.0102325547329727,0.0855591380187164,0.108630410605036
"電気機械-2010","電気機械",13,"2010",4822.063166,2911.2,918.0072256,120228.62,24213.8685447774,7635.51328793427,0.129417322997034,-0.0359958579547079,0.00359551119417834,-0.0813632353663252,-0.0417718662174398
"電気機械-2011","電気機械",13,"2011",4964.424324,2845.5,919.4695875,119848.74,23742.427329649,7671.91701389602,0.0290954647300499,-0.0228265682547715,0.00159170684312215,-0.0196619190180289,0.00475635607986469
"電気機械-2012","電気機械",13,"2012",5119.39727,2837.1,939.4871991,117470.86,24151.5214922237,7997.61914656963,0.0307393674716785,-0.00295639535360248,0.0215372250779096,0.017083749502973,0.041577369934485
"電気機械-2013","電気機械",13,"2013",5238.738739,2853.4,966.0349373,113220,25202.261084614,8532.37005211093,0.0230440592775896,0.00572886199113842,0.0278658070012234,0.0425863362097534,0.0647232812198375
"電気機械-2014","電気機械",13,"2014",5910.324139,2867.1,976.6637307,113320.35,25300.8396108907,8618.60849088447,0.120619905072255,0.00478980025952946,0.0109424066935349,0.00390386531183751,0.0100564717458447
"電気機械-2015","電気機械",13,"2015",5912.307665,2831.8,991.0233271,112145.72,25251.0751190505,8836.9250926384,0.000335547287862781,-0.0123885140893734,0.0145956657742365,-0.00196884759683336,0.0250153322667757
"電気機械-2016","電気機械",13,"2016",6058.24233,2794.1,992.78285,110764.8,25225.5229098053,8962.98147064772,0.0243834903993374,-0.0134025006937719,0.00177388636218367,-0.00101243793859496,0.0141639491173606
"電気機械-2017","電気機械",13,"2017",6855.0896,2750.9,988.4445715,111104.31,24759.615536067,8896.54570106236,0.123571670224422,-0.0155819203112459,-0.0043793916706365,-0.0186423757752667,-0.00743984713465728
"電気機械-2018","電気機械",13,"2018",7561.743385,2714.2,978.3645231,111186,24411.346752289,8799.34994603637,0.0981103864072033,-0.0134308801985821,-0.0102502440980654,-0.0141658650360004,-0.0109852289354837
"電気機械-2019","電気機械",13,"2019",7407.215215,2724.4,982.3711647,111770.75,24374.8923577949,8789.16142819119,-0.0206472158552309,0.00375096971989297,0.00408688147179248,-0.0014944542536508,-0.0011585425017504
"電子部品・デバイス-1994","電子部品・デバイス",12,"1994",410.2592755,197.8,360.9602116,150343.95,1315.64988148841,2400.89615578146,NA,NA,NA,NA,NA
"電子部品・デバイス-1995","電子部品・デバイス",12,"1995",503.7016197,219.3,369.1855221,150704.3,1455.16750351516,2449.73449397263,0.205194729251827,0.10318423623523,0.022531552528771,0.100790266683175,0.0201375829767159
"電子部品・デバイス-1996","電子部品・デバイス",12,"1996",577.3714917,229.9,385.4574915,149522.45,1537.5617507605,2577.92386026312,0.136501824087778,0.0472037763452935,0.0431316308280998,0.0550768663001033,0.0510047207829096
"電子部品・デバイス-1997","電子部品・デバイス",12,"1997",725.1758658,233.3,407.0302854,147840,1578.05735930736,2753.18104301948,0.227928306516978,0.0146807472582484,0.0544566755355449,0.0259966881457263,0.0657726164230228
"電子部品・デバイス-1998","電子部品・デバイス",12,"1998",755.2152307,252.1,432.7267461,142264.08,1772.05658659586,3041.71471885243,0.0405885834423341,0.0775006551664896,0.0612188634541342,0.115946214283849,0.0996644225714922
"電子部品・デバイス-1999","電子部品・デバイス",12,"1999",898.3577467,266,458.0009106,140344.98,1895.32963701302,3263.39360766591,0.173565588197093,0.0536704745878254,0.0567647148912593,0.0672519889191774,0.0703462292226114
"電子部品・デバイス-2000","電子部品・デバイス",12,"2000",1129.282687,274.8,482.9946661,139734.72,1966.58353772062,3456.51149621225,0.228769549281109,0.0325472515664949,0.0531344379985583,0.0369050180575528,0.0574922044896162
"電子部品・デバイス-2001","電子部品・デバイス",12,"2001",1005.667126,276,517.244632,134050.32,2058.92831885817,3858.58558189193,-0.115931512640295,0.00435730536895562,0.0685103282910591,0.0458878214744756,0.110040844396579
"電子部品・デバイス-2002","電子部品・デバイス",12,"2002",1177.615642,289.2,552.8966125,132292.74,2186.06100380112,4179.3420598893,0.157840623598806,0.0467176245674601,0.0666550879276482,0.0599156820837852,0.0798531454439733
"電子部品・デバイス-2003","電子部品・デバイス",12,"2003",1533.861342,304.5,582.9803757,131967.6,2307.3845398416,4417.60231829631,0.264296557176523,0.0515525968653421,0.0529824983529323,0.0540133532850833,0.0554432547726744
"電子部品・デバイス-2004","電子部品・デバイス",12,"2004",1897.030493,302.3,608.7578322,129354.8,2336.9832429875,4706.10933803771,0.212501456122424,-0.00725118536453895,0.04326701545898,0.0127462359839257,0.0632644368074455
"電子部品・デバイス-2005","電子部品・デバイス",12,"2005",2186.396219,288,638.6464167,124968.2,2304.58628675135,5110.47143753371,0.141964861151906,-0.0484594216494667,0.0479304223806443,-0.0139597100230446,0.0824301340070654
"電子部品・デバイス-2006","電子部品・デバイス",12,"2006",2436.044497,265.6,664.7075818,127210.32,2087.880920353,5225.26459960167,0.108120989797704,-0.0809690625336676,0.0399962545995747,-0.0987515372869998,0.0222137798462434
"電子部品・デバイス-2007","電子部品・デバイス",12,"2007",2762.459241,242.6,684.8431207,128841.72,1882.93046693261,5315.38325241234,0.125745696244701,-0.0905774210923287,0.0298425738258148,-0.103320315667092,0.01709967925105
"電子部品・デバイス-2008","電子部品・デバイス",12,"2008",2987.231806,230.4,701.9776919,124208.64,1854.94342422556,5651.60114384957,0.0782258288317834,-0.0515970676882134,0.024711834443627,-0.0149751257202082,0.0613337764116331
"電子部品・デバイス-2009","電子部品・デバイス",12,"2009",3032.081829,213,695.1674255,103849.44,2051.04620689336,6693.99301045822,0.0149023146947407,-0.0785247631123109,-0.00974890904760795,0.100495811270203,0.169271665334906
"電子部品・デバイス-2010","電子部品・デバイス",12,"2010",3959.961195,217.3,692.4137358,107925.3,2013.429659218,6415.67580354189,0.266984770103544,0.0199867215529581,-0.00396905549282245,-0.0185104416781412,-0.0424662187239218
"電子部品・デバイス-2011","電子部品・デバイス",12,"2011",4165.579593,203.4,691.4256295,109314.92,1860.67921926851,6325.08014002114,0.0506211979444728,-0.0661044036479241,-0.00142806526928396,-0.0788979734006663,-0.014221635022027
"電子部品・デバイス-2012","電子部品・デバイス",12,"2012",4642.405652,204.6,703.4617439,95730.54,2137.24899076094,7348.35240561685,0.108377267446816,0.00588236990306701,0.0172578996118125,0.138577890994332,0.149953420703079
"電子部品・デバイス-2013","電子部品・デバイス",12,"2013",4766.881286,211.4,720.3903702,89907.84,2351.29661662431,8012.5422899716,0.0264595812518795,0.0326952199186108,0.0237797505137589,0.0954474440418194,0.0865319746369675
"電子部品・デバイス-2014","電子部品・デバイス",12,"2014",5750.92251,195.8,729.3975041,85841.88,2280.93792913203,8496.98893011197,0.187668005843316,-0.0766583433397274,0.0124256105986351,-0.0303801969498219,0.0587037569885389
"電子部品・デバイス-2015","電子部品・デバイス",12,"2015",6343.474505,190.9,736.23224,85210.4,2240.33686028935,8640.16880568569,0.0980663690533596,-0.0253439993647078,0.0093267559186172,-0.0179604921840921,0.0167102630992346
"電子部品・デバイス-2016","電子部品・デバイス",12,"2016",6871.430123,185.9,735.0636566,85372.33,2177.52051513646,8610.09248078388,0.0799456063409973,-0.0265408360043038,-0.00158850935210264,-0.0284393875005735,-0.00348706084837325
"電子部品・デバイス-2017","電子部品・デバイス",12,"2017",6519.098879,187.5,729.4852993,89089,2104.63693609761,8188.27576131733,-0.0526360962122716,0.00856995068306698,-0.00761788706964239,-0.0340438757723307,-0.0502317135250419
"電子部品・デバイス-2018","電子部品・デバイス",12,"2018",7468.155353,179.3,722.795469,89654,1999.91076806389,8062.0548887947,0.135911870309213,-0.0447184647993781,-0.00921292599095924,-0.0510404117486738,-0.015534872940254
"電子部品・デバイス-2019","電子部品・デバイス",12,"2019",7285.962607,173.9,726.7560254,87306.24,1991.83930037532,8324.21629198554,-0.0246984615518198,-0.0305799592508498,0.00546454026762966,-0.00404408019071223,0.032000419327769
"農林水産業-1994","農林水産業",1,"1994",869.3926392,329.4,482.7145524,878291.31,375.046406869265,549.606431150958,NA,NA,NA,NA,NA
"農林水産業-1995","農林水産業",1,"1995",805.9764686,315.2,493.9771893,874640.92,360.376461691273,564.777130825299,-0.0757403051951329,-0.0440654597598158,0.0230638504857588,-0.039900557986333,0.0272287522592416
"農林水産業-1996","農林水産業",1,"1996",900.1283947,304.2,521.0211586,834769.8,364.411841444192,624.149506366905,0.11048286713193,-0.0355219781585321,0.053301311829328,0.0111354486094752,0.0999587385973344
"農林水産業-1997","農林水産業",1,"1997",924.0359996,295.5,552.6132297,797934.28,370.331250839355,692.554817547129,0.0262136175617931,-0.029016542979039,0.0588677005828728,0.0161132170713145,0.103997460633228
"農林水産業-1998","農林水産業",1,"1998",987.5873872,294.4,592.5522326,758737.92,388.012767307056,780.970895193956,0.0665139547382578,-0.00372944999143243,0.0697806723827394,0.0466403668528219,0.120150489226993
"農林水産業-1999","農林水産業",1,"1999",1029.495355,293.3,628.1023883,724646.3,404.749185913183,866.770986479887,0.0415590283316272,-0.00374341087131569,0.0582641664624344,0.0422293367107924,0.104236914044542
"農林水産業-2000","農林水産業",1,"2000",1152.877357,283.3,662.5912408,695295.12,407.452881303122,952.964031733748,0.11319213144919,-0.0346895691469342,0.0534550784667394,0.00665771606815646,0.0948023636818309
"農林水産業-2001","農林水産業",1,"2001",1084.487377,276.8,716.9289362,682783.42,405.39941640645,1050.0092931372,-0.0611534552738773,-0.0232111830929558,0.0788184526560194,-0.00505250282449587,0.0969771329244802
"農林水産業-2002","農林水産業",1,"2002",1191.625034,275.8,767.7071049,658218.8,419.009605924352,1166.34028821419,0.0942105386122094,-0.00361925838431354,0.0684315635821919,0.0330210510262088,0.105071872992713
"農林水産業-2003","農林水産業",1,"2003",1085.259987,265.4,815.8199218,651853.02,407.146997646801,1251.53968267264,-0.0934983727209415,-0.0384378434610948,0.0607853599631136,-0.0287195516786403,0.0705036517455682
"農林水産業-2004","農林水産業",1,"2004",975.5441864,250.4,854.2061796,650211.45,385.10549145205,1313.73598480925,-0.106579401432122,-0.0581784826721634,0.0459789462113722,-0.0556569932873163,0.0485004355962193
"農林水産業-2005","農林水産業",1,"2005",948.1643175,236.1,884.9009477,666719.88,354.121734003192,1327.24548081572,-0.028467637261949,-0.058804195134476,0.0353031224886626,-0.0838765651420861,0.0102307524810517
"農林水産業-2006","農林水産業",1,"2006",973.9055983,215.7,915.6657831,640041.5,337.00939704691,1430.63501835428,0.0267865593508878,-0.0903668906963562,0.0341757172419213,-0.0495299210092837,0.0750126869289955
"農林水産業-2007","農林水産業",1,"2007",1055.133399,199.3,940.6470097,627181.36,317.770923549131,1499.80064729602,0.0801081051844088,-0.0790773261763622,0.0269165141969756,-0.0587800573817221,0.0472137829916148
"農林水産業-2008","農林水産業",1,"2008",1169.293517,185.8,966.1241928,609188.36,304.995978583701,1585.92031009916,0.102732531321642,-0.0701404008390103,0.0267244432439346,-0.0410321654450554,0.0558326786378895
"農林水産業-2009","農林水産業",1,"2009",1150.602325,177,977.9894057,571891.77,309.499120786438,1710.09526103165,-0.0161141686761219,-0.0485210938059097,0.0122064474345231,0.0146566598169562,0.0753842010573891
"農林水産業-2010","農林水産業",1,"2010",1161.669054,169.1,983.7633992,537106.5,314.835139772094,1831.59838728446,0.00957224450564809,-0.0456594766692939,0.00588658281396981,0.0170938846530957,0.0686399441363603
"農林水産業-2011","農林水産業",1,"2011",1210.862904,160.8,980.8810388,522346.5,307.841633857985,1877.83595525193,0.0414754386085701,-0.0503288991596689,-0.00293423319993824,-0.0224636610649567,0.0249310048947731
"農林水産業-2012","農林水産業",1,"2012",1248.8198,158.1,989.7678566,501313.32,315.371632255851,1974.34980702288,0.030865696070312,-0.0169336125294395,0.009019240376543,0.0241662534113738,0.0501191063173572
"農林水産業-2013","農林水産業",1,"2013",1305.823361,156.7,1003.364382,471970.42,332.012332467785,2125.9052251622,0.0446348244782273,-0.00889459485345157,0.0136435867618276,0.0514203858484104,0.0739585674636887
"農林水産業-2014","農林水産業",1,"2014",1252.415089,152,1012.765473,463807.89,327.721893648683,2183.58828048397,-0.0417600113273862,-0.0304526285156985,0.00932594605804304,-0.0130067507051681,0.0267718238685735
"農林水産業-2015","農林水産業",1,"2015",1213.417366,149.1,997.0352502,458531.43,325.168549514697,2174.40983314928,-0.0316331101906018,-0.0192632990755834,-0.0156538345633752,-0.00782170172132091,-0.00421223720911357
"農林水産業-2016","農林水産業",1,"2016",1178.664172,146.1,980.2372988,434025.24,336.61636820937,2258.47994185776,-0.0290589086854336,-0.0203259030140392,-0.0169914416199095,0.0346002468599851,0.0379347082541148
"農林水産業-2017","農林水産業",1,"2017",1200.463386,148.1,964.907516,429292.56,344.986179122228,2247.66885314761,0.0183258976660898,0.0135964025170994,-0.0157624255814879,0.0245604470662428,-0.00479838103234265
"農林水産業-2018","農林水産業",1,"2018",1099.070607,144.5,953.6007016,438243,329.725745762054,2175.96333906075,-0.0882427173097327,-0.0246082137212662,-0.0117872263551595,-0.0452431202344235,-0.0324221328683176
"農林水産業-2019","農林水産業",1,"2019",1200.970023,141.6,958.72437,406612.98,348.242695056119,2357.83021486427,0.0886646628074663,-0.0202733262928678,0.00535858755016783,0.0546384008117249,0.0802703146547614
"不動産業-1994","不動産業",24,"1994",27197.97973,175.8,1481.614764,188046.32,934.876045433912,7878.98834712639,NA,NA,NA,NA,NA
